Age,Sex,Height_cm,Weight_kg,Wrist_cm,Waist_cm,Hip_cm,Neck_cm,UpperArm_cm,Thigh_cm,Calf_cm,Forearm_cm,Chest_cm,Shoulder_cm,Ankle_cm,Bicep_cm,BodyFatPct,MuscleMass_kg,bmi,bsa_mosteller,fat_mass_kg,lean_mass_kg,fat_mass_index,ffmi,waist_hip_ratio,waist_height_ratio,body_adiposity_index,conicity_index,abdominal_volume_index,waist_neck_ratio,upper_lower_limb_ratio,calf_thigh_ratio,arm_trunk_ratio,forearm_upper_arm_ratio,shoulder_waist_ratio,hip_waist_difference,chest_waist_ratio,frame_size_index,relative_muscle_mass,muscle_to_fat_ratio,skeletal_muscle_index,bicep_to_wrist_ratio,calf_muscle_index
27.0,F,154.1,85.0,15.0,82.0,111.6,35.0,38.0,64.0,39.0,31.0,150.0,39.0,22.0,37.0,48.8,38.3,35.79428142137829,1.9074779742430112,41.48,43.52,17.467609333632602,18.326672087745685,0.7347670250896058,0.5321219987021415,40.3391687193014,101.29294801160945,14.061312,2.342857142857143,0.59375,0.609375,0.4634146341463415,0.8157894736842105,0.47560975609756095,29.599999999999994,1.829268292682927,9.73393900064893,45.05882352941176,0.9233365477338477,16.12848209927986,2.466666666666667,25.308241401687216
22.0,Female,162.0,76.1,16.0,65.0,110.0,35.0,30.6,57.0,39.9,28.0,89.5,41.0,22.0,34.0,52.0,38.2,28.99710409998475,1.8505404615949361,39.571999999999996,36.528,15.07849413199207,13.918609967992682,0.5909090909090909,0.4012345679012346,35.34824823766819,87.00656789376909,9.8675,1.8571428571428572,0.5368421052631579,0.7,0.4707692307692308,0.9150326797385621,0.6307692307692307,45.0,1.376923076923077,9.876543209876543,50.19710906701709,0.9653290205195595,14.55570797134583,2.125,24.62962962962963
22.0,Female,162.0,76.1,16.0,65.0,110.0,35.0,30.6,57.0,39.9,26.9,88.4,40.6,22.0,34.0,52.0,38.2,28.99710409998475,1.8505404615949361,39.571999999999996,36.528,15.07849413199207,13.918609967992682,0.5909090909090909,0.4012345679012346,35.34824823766819,87.00656789376909,9.8675,1.8571428571428572,0.5368421052631579,0.7,0.4707692307692308,0.8790849673202613,0.6246153846153847,45.0,1.36,9.876543209876543,50.19710906701709,0.9653290205195595,14.55570797134583,2.125,24.62962962962963
45.0,F,160.0,70.0,15.0,94.0,116.2,33.0,31.4,63.0,40.0,24.7,69.0,40.0,21.3,36.0,28.0,30.4,27.343749999999996,1.7638342073763937,19.6,50.4,7.656249999999999,19.687499999999996,0.8089500860585198,0.5875,39.41510376743213,130.3804053683206,18.016988,2.8484848484848486,0.49841269841269836,0.6349206349206349,0.33404255319148934,0.7866242038216561,0.425531914893617,22.200000000000003,0.7340425531914894,9.375,43.42857142857143,1.551020408163265,11.874999999999996,2.4,25.0
62.0,Female,149.0,35.0,14.0,56.4,90.0,33.0,27.0,45.0,36.0,25.0,101.4,42.0,24.0,32.2,20.0,14.7,15.765055628124859,1.203582614992054,7.0,28.0,3.153011125624972,12.612044502499888,0.6266666666666667,0.37852348993288587,31.48380727967359,106.76077507557305,7.152192,1.709090909090909,0.6,0.8,0.4787234042553192,0.9259259259259259,0.7446808510638298,33.6,1.7978723404255321,9.395973154362416,42.0,2.1,6.621323363812441,2.3000000000000003,24.161073825503358
50.0,M,174.0,161.0,20.0,104.0,120.0,36.0,24.0,60.0,40.0,28.8,96.0,39.0,21.4,35.0,24.6,22.2,53.17743427137006,2.7895638846720585,39.606,121.394,13.081648830757036,40.09578544061303,0.8666666666666667,0.5977011494252874,34.28262369509679,99.19014553737333,21.8112,2.888888888888889,0.4,0.6666666666666666,0.23076923076923078,1.2,0.375,16.0,0.9230769230769231,11.494252873563218,13.788819875776397,0.5605211331616421,7.332540626238605,1.75,22.988505747126435
66.0,male,,93.0,19.0,101.8,125.0,34.0,40.2,41.0,35.0,29.3,112.0,,25.0,39.0,23.0,41.4,,,21.39,71.61,,,0.8144,,,,21.103248,2.9941176470588236,0.9804878048780489,0.8536585365853658,0.3948919449901769,0.7288557213930348,,23.200000000000003,1.100196463654224,,44.516129032258064,1.9354838709677418,,2.0526315789473686,
29.0,m,182.0,,16.0,91.0,92.0,38.3,40.0,56.0,35.0,29.0,103.8,40.0,21.0,31.0,15.0,42.5,,,,,,,0.9891304347826086,0.5,19.46974567737434,,16.5627,2.3759791122715406,0.7142857142857143,0.625,0.43956043956043955,0.725,0.43956043956043955,1.0,1.1406593406593406,8.791208791208792,,,12.830576017389204,1.9375,19.230769230769234
70.0,MALE,172.1,47.3,17.0,76.0,91.7,38.0,23.0,53.0,37.1,30.0,96.4,41.0,23.0,34.0,25.0,18.5,15.969797163318356,1.5037296225644348,11.825,35.474999999999994,3.992449290829589,11.977347872488766,0.8287895310796074,0.44160371876815807,22.61608227888854,132.99856622561094,11.724542999999999,2.0,0.4339622641509434,0.7000000000000001,0.3026315789473684,1.3043478260869565,0.5394736842105263,15.700000000000003,1.2684210526315791,9.877977919814061,39.11205073995772,1.5644820295983088,6.246115169585404,2.0,21.557234166182454
74.0,Male,170.0,106.7,18.0,130.0,126.5,38.9,31.0,60.0,43.0,35.0,110.0,40.0,,41.0,47.0,46.8,36.9204152249135,2.244685080609552,50.149,56.551,17.352595155709345,19.567820069204156,1.0276679841897234,0.7647058823529411,39.07121828776022,150.54249356211366,33.808575,3.341902313624679,0.5166666666666667,0.7166666666666667,0.23846153846153847,1.1290322580645162,0.3076923076923077,-3.5,0.8461538461538461,10.588235294117647,43.861293345829424,0.9332190073580728,16.19377162629758,2.2777777777777777,25.294117647058822
63.0,F,147.2,56.0,17.0,91.0,107.0,33.0,40.0,68.9,41.0,26.0,77.8,41.0,20.3,26.0,,28.6,25.844754253308132,1.5132011689718514,,,,,0.8504672897196262,0.6182065217391305,41.91313744340117,135.35515043555554,16.7412,2.757575757575758,0.5805515239477503,0.5950653120464441,0.43956043956043955,0.65,0.45054945054945056,16.0,0.8549450549450549,11.548913043478262,51.07142857142858,,13.19928520793951,1.5294117647058822,27.853260869565222
56.0,FEMALE,174.0,110.9,16.0,130.0,129.0,35.4,36.0,32.3,24.0,29.6,112.1,42.0,21.6,32.0,44.0,49.3,36.62967366891267,2.315203374795974,48.796,62.104000000000006,16.117056414321574,20.512617254591095,1.0077519379844961,0.7471264367816092,38.20382047222905,149.39143722676513,33.8007,3.672316384180791,1.1145510835913313,0.7430340557275542,0.27692307692307694,0.8222222222222223,0.3230769230769231,-1.0,0.8623076923076922,9.195402298850574,44.45446348061316,1.010328715468481,16.28352490421456,2.0,13.793103448275861
63.0,M,175.8,85.0,,113.4,119.7,39.0,30.0,77.1,37.2,26.0,125.0,45.9,25.0,37.3,16.0,44.9,27.50307063694523,2.037359402101979,13.6,71.4,4.400491301911237,23.102579335033994,0.9473684210526316,0.6450511945392491,33.353002896891994,149.61892468323654,25.746903000000003,2.907692307692308,0.38910505836575876,0.4824902723735409,0.26455026455026454,0.8666666666666667,0.4047619047619047,6.299999999999997,1.1022927689594355,,52.8235294117647,3.301470588235294,14.528092607045187,,21.160409556313994
63.0,M,175.4,85.0,,113.4,119.5,38.7,30.0,77.1,37.2,26.0,125.0,45.9,25.0,37.3,16.0,44.9,27.628655271092367,2.035040267141879,13.6,71.4,4.420584843374779,23.20807042771759,0.9489539748953976,0.6465222348916762,33.4426724040213,149.44861281849265,25.745167000000002,2.9302325581395348,0.38910505836575876,0.4824902723735409,0.26455026455026454,0.8666666666666667,0.4047619047619047,6.099999999999994,1.1022927689594355,,52.8235294117647,3.301470588235294,14.594430843200556,,21.20866590649943
45.0,Female,163.0,64.1,13.9,81.5,104.0,33.0,39.0,44.0,,25.0,,45.9,12.0,28.5,32.8,22.6,24.125860965787194,1.7036154365218565,21.024799999999995,43.075199999999995,7.913282396778199,16.212578569008993,0.7836538461538461,0.5,31.974899876532255,119.2328426711686,13.638875,2.4696969696969697,0.8863636363636364,,0.4785276073619632,0.6410256410256411,0.5631901840490797,22.5,,8.527607361963192,35.25741029641186,1.074921045622313,8.506153788249465,2.050359712230216,
55.0,F,150.0,64.0,15.0,118.0,108.8,35.0,33.0,70.0,40.0,26.0,105.0,39.0,20.3,30.0,25.0,25.8,28.444444444444443,1.632993161855452,16.0,48.0,7.111111111111111,21.333333333333332,1.0845588235294117,0.7866666666666666,41.223218669957724,165.73382433968752,27.907248,3.3714285714285714,0.4714285714285714,0.5714285714285714,0.2796610169491525,0.7878787878787878,0.3305084745762712,-9.200000000000003,0.8898305084745762,10.0,40.3125,1.6125,11.466666666666667,2.0,26.666666666666668
33.0,m,162.1,95.0,17.0,113.0,126.0,39.1,,58.0,41.0,29.0,1188.0,35.0,23.4,35.0,29.0,39.0,36.15410172089718,2.0682453647691053,27.549999999999997,67.45,10.484689499060183,25.669412221837,0.8968253968253969,0.6971005552128317,43.051455587597204,135.4196385623808,25.656299999999998,2.89002557544757,,0.7068965517241379,,,0.30973451327433627,13.0,10.513274336283185,10.487353485502776,41.05263157894737,1.4156079854809438,14.84221018015779,2.0588235294117645,25.293028994447873
25.0,M,173.3,83.6,19.0,90.0,116.0,37.6,32.3,50.0,35.0,31.1,89.6,39.0,25.4,11.8,31.9,31.5,27.836148968680664,2.0060934951071228,26.6684,56.931599999999996,8.879731521009132,18.95641744767153,0.7758620689655172,0.5193306405077899,32.84639244818934,118.88091911657152,16.6732,2.3936170212765955,0.6459999999999999,0.7,0.35888888888888887,0.9628482972136224,0.43333333333333335,26.0,0.9955555555555555,10.963646855164454,37.67942583732058,1.1811732237404569,10.488501106620108,0.6210526315789474,20.19619157530294
23.0,Female,157.0,125.0,17.0,122.4,131.0,38.7,37.0,84.0,40.0,29.0,,45.0,23.0,45.0,50.0,53.5,50.71199642987545,2.33482095435365,62.5,62.5,25.355998214937724,25.355998214937724,0.934351145038168,0.7796178343949045,48.59196297150223,125.84899147723453,30.015292000000006,3.1627906976744184,0.44047619047619047,0.47619047619047616,0.3022875816993464,0.7837837837837838,0.3676470588235294,8.599999999999994,,10.828025477707007,42.8,0.856,21.704734471986693,2.6470588235294117,25.477707006369428
55.0,Female,162.3,,17.0,125.0,116.0,35.0,30.9,64.0,36.9,29.0,107.2,40.3,19.9,34.0,45.0,31.3,,,,,,,1.0775862068965518,0.7701786814540973,38.10224100296273,,31.3067,3.5714285714285716,0.4828125,0.5765625,0.24719999999999998,0.9385113268608415,0.32239999999999996,-9.0,0.8576,10.474430067775724,,,11.88248563377116,2.0,22.73567467652495
42.0,MALE,181.0,140.0,17.0,121.0,113.0,44.0,48.0,59.0,42.9,30.0,119.0,41.0,25.0,46.2,26.0,,42.7337382863771,2.6530904411438536,36.4,103.6,11.110771954458045,31.62296633191905,1.0707964601769913,0.6685082872928176,28.40455167178441,126.22173396267614,29.3268,2.75,0.8135593220338984,0.7271186440677966,0.39669421487603307,0.625,0.33884297520661155,-8.0,0.9834710743801653,9.392265193370166,,,,2.7176470588235295,23.701657458563535
63.0,m,165.0,66.0,19.0,107.0,,38.0,29.0,46.0,41.3,22.0,96.0,42.0,25.0,34.0,20.0,30.1,24.242424242424246,1.7392527130926085,13.200000000000001,52.8,4.8484848484848495,19.393939393939394,,0.6484848484848484,,155.21271084312687,,2.8157894736842106,0.6304347826086957,0.8978260869565217,0.27102803738317754,0.7586206896551724,0.3925233644859813,,0.897196261682243,11.515151515151516,45.60606060606061,2.2803030303030303,11.05601469237833,1.7894736842105263,25.03030303030303
52.0,female,171.0,233.7,16.4,124.0,129.0,,34.6,71.0,35.0,26.0,107.0,,20.0,34.7,38.0,40.3,79.92202729044834,3.3317788041825347,88.806,144.894,30.370370370370374,49.55165692007798,0.9612403100775194,0.7251461988304093,39.689336587334246,97.31143708556826,30.7695,,0.48732394366197185,0.49295774647887325,0.27903225806451615,0.7514450867052023,,5.0,0.8629032258064516,9.5906432748538,17.24433033804022,0.45379816679053214,13.78201839882357,2.1158536585365857,20.46783625730994
29.0,male,179.0,123.0,18.0,106.9,,40.9,35.0,71.7,40.5,29.1,83.0,45.0,23.0,93.0,33.3,39.7,38.38831497144284,2.4730210943971613,40.958999999999996,82.041,12.783308885490465,25.605006085952372,,0.5972067039106146,,118.31101140794657,,2.6136919315403424,0.4881450488145049,0.5648535564853556,0.3274087932647334,0.8314285714285715,0.42095416276894293,,0.7764265668849392,10.05586592178771,32.27642276422765,0.9692619448717011,12.390374832246186,5.166666666666667,22.62569832402235
18.0,M,184.6,111.6,17.0,98.0,107.2,38.0,34.0,66.0,37.0,30.0,116.0,42.0,22.0,,33.4,,32.749207973903935,2.3921956441729426,37.27439999999999,74.32560000000001,10.938235463283913,21.810972510620022,0.914179104477612,0.5308775731310943,24.741252070599465,115.63340886305039,19.267248,2.5789473684210527,0.5151515151515151,0.5606060606060606,0.3469387755102041,0.8823529411764706,0.42857142857142855,9.200000000000003,1.183673469387755,9.209100758396534,,,,,20.043336944745395
45.0,f,161.0,83.9,14.0,123.0,94.0,29.0,40.0,58.0,39.2,25.0,110.0,38.0,19.8,25.0,43.8,37.6,32.367578411326726,1.937058193355183,36.7482,47.15180000000001,14.176999344161102,18.19057906716562,1.3085106382978724,0.7639751552795031,28.01389949470525,156.31856914589505,30.846700000000002,4.241379310344827,0.6896551724137931,0.6758620689655173,0.3252032520325203,0.625,0.3089430894308943,-29.0,0.8943089430894309,8.695652173913043,44.81525625744934,1.0231793666084326,14.505613209366922,1.7857142857142858,24.347826086956523
46.1,f,161.0,83.9,14.0,123.0,94.0,29.0,40.0,58.0,39.2,25.7,110.0,38.0,19.8,25.0,43.8,37.6,32.367578411326726,1.937058193355183,36.7482,47.15180000000001,14.176999344161102,18.19057906716562,1.3085106382978724,0.7639751552795031,28.01389949470525,156.31856914589505,30.846700000000002,4.241379310344827,0.6896551724137931,0.6758620689655173,0.3252032520325203,0.6425,0.3089430894308943,-29.0,0.8943089430894309,8.695652173913043,44.81525625744934,1.0231793666084326,14.505613209366922,1.7857142857142858,24.347826086956523
26.0,F,159.0,58.0,16.0,75.2,100.0,29.0,28.7,52.0,35.0,37.0,102.0,39.0,20.0,32.1,43.0,19.7,22.942130453700404,1.6005207485898665,24.94,33.06,9.865116095091174,13.077014358609231,0.752,0.4729559748427673,31.87745822126692,114.22887721666368,11.740608000000002,2.5931034482758624,0.551923076923077,0.6730769230769231,0.3816489361702127,1.289198606271777,0.5186170212765957,24.799999999999997,1.3563829787234043,10.062893081761008,33.96551724137931,0.7898957497995188,7.792413274791344,2.00625,22.0125786163522
26.0,F,159.0,58.0,17.6,75.2,100.0,28.6,28.7,52.0,34.0,37.0,102.0,39.0,20.0,32.1,43.0,19.7,22.942130453700404,1.6005207485898665,24.94,33.06,9.865116095091174,13.077014358609231,0.752,0.4729559748427673,31.87745822126692,114.22887721666368,11.740608000000002,2.629370629370629,0.551923076923077,0.6538461538461539,0.3816489361702127,1.289198606271777,0.5186170212765957,24.799999999999997,1.3563829787234043,11.069182389937108,33.96551724137931,0.7898957497995188,7.792413274791344,1.8238636363636362,21.38364779874214
72.0,m,168.3,65.2,19.0,,87.0,38.8,25.0,61.0,,32.0,74.2,46.4,21.0,33.0,31.2,24.2,23.018624255910613,1.7458808664969097,20.3424,44.857600000000005,7.181810767844111,15.836813488066502,,,21.84676592936283,,,,0.4098360655737705,,,1.28,,,,11.2893642305407,37.11656441717791,1.1896334749095485,8.543722499893203,1.736842105263158,
34.0,M,186.0,117.0,20.4,120.0,,40.0,36.6,60.0,45.9,33.0,108.8,,20.0,41.3,23.9,,33.818938605619145,2.4586581706288495,27.962999999999997,89.037,8.082726326742975,25.73621227887617,,0.6451612903225806,,138.80921217382354,,3.0,0.61,0.765,0.305,0.9016393442622951,,,0.9066666666666666,10.96774193548387,,,,2.0245098039215685,24.677419354838708
44.0,female,169.0,770.0,16.0,70.0,102.0,27.0,41.5,64.7,33.1,26.0,95.0,37.8,20.0,36.6,33.6,30.6,269.5984034172473,6.0122560010550306,258.72,511.28,90.58506354819511,179.01333986905223,0.6862745098039216,0.41420118343195267,28.42694583522986,30.08635196524619,10.5168,2.5925925925925926,0.6414219474497681,0.5115919629057187,0.5928571428571429,0.6265060240963856,0.5399999999999999,32.0,1.3571428571428572,9.467455621301776,3.9740259740259742,0.11827458256029684,10.713910577360739,2.2875,19.585798816568047
52.0,f,145.0,68.0,17.0,100.0,141.0,35.0,44.6,59.0,35.0,25.0,112.0,38.0,19.5,29.3,50.0,25.6,32.34244946492271,1.6549588783075213,34.0,34.0,16.171224732461354,16.171224732461354,0.7092198581560284,0.6896551724137931,62.754570064671285,133.96860860557376,21.1767,2.857142857142857,0.7559322033898306,0.5932203389830508,0.446,0.5605381165919282,0.38,41.0,1.12,11.724137931034482,37.64705882352941,0.7529411764705882,12.175980975029727,1.723529411764706,24.137931034482758
60.0,male,175.0,82.0,17.3,115.0,117.3,39.0,32.0,63.0,39.0,28.5,92.6,40.0,27.0,37.0,25.0,29.0,26.775510204081634,1.9965247584518233,20.5,61.5,6.6938775510204085,20.081632653061224,0.9803921568627452,0.6571428571428571,32.66883735312268,154.12867345398948,26.453703,2.948717948717949,0.5079365079365079,0.6190476190476191,0.2782608695652174,0.890625,0.34782608695652173,2.299999999999997,0.8052173913043478,9.885714285714286,35.36585365853659,1.4146341463414633,9.46938775510204,2.138728323699422,22.285714285714285
68.0,m,185.0,79.6,19.0,120.0,118.0,40.0,,61.5,38.0,32.0,,42.0,8.7,35.0,19.0,25.4,23.257852447041632,2.0225121892229856,15.123999999999999,64.476,4.41899196493791,18.838860482103723,1.0169491525423728,0.6486486486486487,28.894770490307735,167.83559728004127,28.802799999999998,3.0,,0.6178861788617886,,,0.35,-2.0,,10.27027027027027,31.909547738693465,1.6794498809838667,7.4214755295836365,1.8421052631578947,20.54054054054054
25.0,f,161.0,92.0,15.0,113.0,115.0,13.4,39.0,74.0,35.0,25.0,128.0,43.4,,31.0,38.5,41.4,35.492457852706295,2.0284093384828528,35.42,56.58,13.664596273291924,21.82786157941437,0.9826086956521739,0.7018633540372671,38.293600445650036,137.14215511481595,25.5408,8.432835820895523,0.527027027027027,0.47297297297297297,0.34513274336283184,0.6410256410256411,0.384070796460177,2.0,1.1327433628318584,9.316770186335404,45.0,1.1688311688311688,15.971606033717833,2.066666666666667,21.73913043478261
72.0,MALE,157.0,75.0,17.8,112.0,115.0,42.0,29.0,61.0,39.0,31.0,112.0,48.0,25.5,38.0,29.1,35.0,30.427197857925268,1.8085445345175588,21.825000000000003,53.175,8.854314576656254,21.572883281269014,0.9739130434782609,0.7133757961783439,40.45859344826531,148.6656791676819,25.0943,2.6666666666666665,0.47540983606557374,0.639344262295082,0.25892857142857145,1.0689655172413792,0.42857142857142855,3.0,1.0,11.337579617834395,46.666666666666664,1.6036655211912942,14.199359000365126,2.134831460674157,24.840764331210192
21.0,MALE,174.0,84.0,15.0,67.1,103.0,40.8,27.0,46.4,39.5,31.0,116.0,43.3,22.1,36.0,32.0,41.5,27.74474831549742,2.0149441679609885,26.88,57.120000000000005,8.878319460959174,18.86642885453825,0.6514563106796116,0.38563218390804593,26.875918671624746,88.59944539330426,9.906986999999997,1.6446078431372548,0.5818965517241379,0.8512931034482759,0.4023845007451565,1.1481481481481481,0.6453055141579732,35.900000000000006,1.7287630402384502,8.620689655172415,49.404761904761905,1.5438988095238095,13.707226846346941,2.4,22.701149425287355
73.0,male,180.0,100.0,20.0,112.0,108.0,39.0,33.0,55.0,39.0,22.9,140.0,,22.9,36.9,41.9,33.8,30.864197530864196,2.23606797749979,41.9,58.1,12.932098765432098,17.932098765432098,1.037037037037037,0.6222222222222222,26.72135954999579,137.85666797062925,25.0992,2.871794871794872,0.6,0.7090909090909091,0.29464285714285715,0.6939393939393939,,-4.0,1.25,11.11111111111111,33.8,0.8066825775656324,10.432098765432098,1.845,21.666666666666668
73.0,f,157.0,66.1,17.0,112.0,101.3,13.8,,52.0,35.0,21.0,84.4,37.0,,33.0,39.2,23.8,26.816503712118134,1.6978499475644024,25.911199999999997,40.1888,10.512069455150309,16.304434256967827,1.1056268509378084,0.7133757961783439,33.494395793993704,158.35822353721474,25.168143,8.115942028985506,,0.6730769230769231,,,0.33035714285714285,-10.700000000000003,0.7535714285714287,10.828025477707007,36.00605143721634,0.9185217203371516,9.655564120248286,1.9411764705882353,22.29299363057325
59.0,f,160.0,87.0,16.0,121.0,100.1,37.0,52.0,62.0,42.1,26.5,,41.0,22.1,37.0,40.9,,33.98437499999999,1.96638416050035,35.583,51.417,13.899609374999997,20.084765624999996,1.208791208791209,0.75625,31.459999028571048,150.54253933599645,29.587767,3.27027027027027,0.8387096774193549,0.6790322580645162,0.4297520661157025,0.5096153846153846,0.33884297520661155,-20.900000000000006,,10.0,,,,2.3125,26.3125
64.0,m,174.0,95.0,17.0,127.0,106.6,40.0,38.2,59.0,37.0,33.0,110.5,44.0,18.0,,20.0,,31.37798916633637,2.1428174599500225,19.0,76.0,6.275597833267274,25.102391333069097,1.1913696060037524,0.7298850574712644,28.444397382477646,157.68487730390316,32.549312,3.175,0.6474576271186441,0.6271186440677966,0.30078740157480316,0.8638743455497382,0.3464566929133858,-20.400000000000006,0.8700787401574803,9.770114942528735,,,,,21.26436781609195
