,Category,Description,Carbohydrate,Cholesterol,Choline,Fiber,Kilocalories,Protein,Sugar Total,Water,Monosaturated Fat,Polysaturated Fat,Saturated Fat,Total Lipid
3034,ONIONS,"ONIONS,FRZ,WHL,CKD,BLD,DRND,WO/SALT",6.7,0,4,1.399999976,28,0.71,2.900000095,92.24,0.007,0.02,0.009,0.05
3035,ONIONS,"ONIONS,SPRING OR SCALLIONS (INCL TOPS&BULB),RAW",7.34,0,6,2.599999905,32,1.83,2.329999924,89.83,0.027,0.074,0.032,0.19
3036,ONIONS,"ONIONS,YOUNG GRN,TOPS ONLY",5.65,0,5,3.5,25,1.8,2.099999905,91.8,0.014,0.038,0.016,0.1
3037,ONIONS,"ONIONS,WELSH,RAW",6.5,0,0,0.0,34,1.9,0.0,90.5,0.056,0.156,0.067,0.4
3038,ONIONS,"ONIONS,SWT,RAW",7.55,0,6,0.899999976,32,0.8,5.019999981,91.24,0.0,0.0,0.0,0.08
3039,ONION RINGS,"ONION RINGS,BREADED,PAR FR,FRZ,UNPREP",30.53,0,0,1.799999952,258,3.15,0.0,51.22,5.738,2.7,4.534,14.1
3040,ONION RINGS,"ONION RINGS,BREADED,PAR FR,FRZ,PREP,HTD IN OVEN",38.16,0,0,1.299999952,407,5.34,0.0,28.5,10.866,5.113,8.585,26.7
3041,PARSLEY,"PARSLEY,RAW",6.33,0,13,3.299999952,36,2.97,0.850000024,87.71,0.295,0.124,0.132,0.79
3042,PARSNIPS,"PARSNIPS,RAW",17.99,0,0,4.900000095,75,1.2,4.800000191,79.53,0.112,0.047,0.05,0.3
3043,PARSNIPS,"PARSNIPS,CKD,BLD,DRND,WO/SALT",17.01,0,27,3.599999905,71,1.32,4.800000191,80.24,0.112,0.047,0.05,0.3
3044,PEAS,"PEAS,EDIBLE-PODDED,RAW",7.55,0,17,2.599999905,42,2.8,4.0,88.89,0.021,0.089,0.039,0.2
3045,PEAS,"PEAS,EDIBLE-PODDED,BLD,DRND,WO/ SALT",7.05,0,17,2.799999952,42,3.27,3.99000001,88.91,0.023,0.1,0.044,0.23
3046,PEAS,"PEAS,EDIBLE-PODDED,FRZ,UNPREP",7.2,0,0,3.099999905,42,2.8,0.0,89.3,0.031,0.133,0.058,0.3
3047,PEAS,"PEAS,EDIBLE-PODDED,FRZ,CKD,BLD,DRND,WO/SALT",9.02,0,21,3.099999905,52,3.5,4.820000172,86.6,0.039,0.167,0.073,0.38
3048,PEAS,"PEAS,GREEN,RAW",14.45,0,28,5.099999905,81,5.42,5.670000076,78.86,0.035,0.187,0.071,0.4
3049,PEAS,"PEAS,GRN,CKD,BLD,DRND,WO/SALT",15.63,0,30,5.5,84,5.36,5.929999828,77.87,0.019,0.102,0.039,0.22
3050,PEAS,"PEAS,GRN,CND,REG PK,SOL&LIQUIDS",9.75,0,19,3.299999952,53,3.19,3.200000048,85.92,0.025,0.132,0.05,0.3
3051,PEAS,"PEAS,GRN (INCL BABY & LESUER TYPES),CND,DRND SOI,UNPREP",11.38,0,23,4.900000095,69,4.47,2.99000001,82.4,0.031,0.163,0.062,0.62
3052,PEAS,"PEAS,GRN,CND,SEASONED,SOL&LIQUIDS",9.25,0,0,2.0,50,3.09,0.0,86.51,0.024,0.127,0.048,0.27
3053,PEAS,"PEAS,GRN,FRZ,UNPREP",13.62,0,27,4.5,77,5.22,5.0,79.98,0.033,0.175,0.066,0.4
3054,PEAS,"PEAS,GRN,FRZ,CKD,BLD,DRND,WO/SALT",14.26,0,28,5.5,78,5.15,4.650000095,79.52,0.024,0.129,0.049,0.27
3055,PEAS,"PEAS,MATURE SEEDS,SPROUTED,RAW",27.11,0,0,0.0,124,8.8,0.0,62.27,0.061,0.326,0.124,0.68
3056,PEAS,"PEAS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",17.08,0,0,0.0,98,7.05,0.0,74.37,0.045,0.24,0.09,0.51
3057,PEAS&CARROTS,"PEAS&CARROTS,CND,REG PK,SOL&LIQUIDS",8.48,0,0,2.0,38,2.17,0.0,88.15,0.023,0.129,0.049,0.27
3058,PEAS&CARROTS,"PEAS&CARROTS,FRZ,UNPREP",11.15,0,0,3.400000095,53,3.4,0.0,84.36,0.039,0.221,0.084,0.47
3059,PEAS&CARROTS,"PEAS&CARROTS,FRZ,CKD,BLD,DRND,WO/SALT",10.12,0,18,3.099999905,48,3.09,4.360000134,85.8,0.035,0.201,0.077,0.42
3060,PEAS&ONIONS,"PEAS&ONIONS,CND,SOL&LIQUIDS",8.57,0,0,2.299999952,51,3.28,0.0,86.4,0.036,0.176,0.068,0.38
3061,PEAS&ONIONS,"PEAS&ONIONS,FRZ,UNPREP",13.51,0,0,3.5,70,3.98,0.0,81.5,0.031,0.148,0.057,0.32
3062,PEAS&ONIONS,"PEAS&ONIONS,FRZ,CKD,BLD,DRND,WO/SALT",8.63,0,16,2.200000048,45,2.54,3.769999981,88.18,0.019,0.094,0.036,0.2
3063,PEPPERS,"PEPPERS,HOT CHILI,GRN,CND,PODS,EXCLUDING SEEDS,SOL&LIQUIDS",5.1,0,7,1.299999952,21,0.9,3.119999886,92.5,0.006,0.055,0.01,0.1
3064,PEPPERS,"PEPPERS,SWT,GRN,RAW",4.64,0,6,1.700000048,20,0.86,2.400000095,93.89,0.008,0.062,0.058,0.17
3065,PEPPERS,"PEPPERS,SWT,GRN,CKD,BLD,DRND,WO/SALT",6.7,0,7,1.200000048,28,0.92,3.190000057,91.87,0.013,0.106,0.029,0.2
3066,PEPPERS,"PEPPERS,SWT,GRN,CND,SOL&LIQUIDS",3.9,0,0,1.200000048,18,0.8,0.0,91.25,0.02,0.161,0.045,0.3
3067,PEPPERS,"PEPPERS,SWT,GRN,FRZ,CHOPD,UNPREP",4.45,0,0,1.600000024,20,1.08,0.0,93.96,0.014,0.113,0.031,0.21
3068,PEPPERS,"PEPPERS,SWT,GRN,FRZ,CHOPD,BLD,DRND,WO/SALT",3.9,0,0,0.899999976,18,0.95,0.0,94.7,0.012,0.099,0.027,0.18
3069,PEPPERS,"PEPPERS,SWT,GRN,SAUTEED",4.22,0,5,1.799999952,127,0.78,2.170000076,82.65,2.337,5.9,1.59,11.85
3070,PIGEONPEAS,"PIGEONPEAS,IMMAT SEEDS,RAW",23.88,0,46,5.099999905,136,7.2,3.0,65.88,0.013,0.873,0.354,1.64
3071,PIGEONPEAS,"PIGEONPEAS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT",19.49,0,38,6.199999809,111,5.96,2.480000019,71.8,0.017,1.149,0.112,1.36
3072,No Category,POI,27.23,0,17,0.400000006,112,0.38,0.389999986,71.64,0.011,0.058,0.029,0.14
3073,POKEBERRY SHOOTS,"POKEBERRY SHOOTS,(POKE),RAW",3.7,0,0,1.700000048,23,2.6,0.0,91.6,0.0,0.0,0.0,0.4
3074,POKEBERRY SHOOTS,"POKEBERRY SHOOTS,(POKE),CKD,BLD,DRND,WO/SALT",3.1,0,0,1.5,20,2.3,1.600000024,92.9,0.013,0.176,0.092,0.4
3075,POTATO,"POTATO,FLESH & SKN,RAW",17.47,0,12,2.200000048,77,2.02,0.779999971,79.34,0.002,0.043,0.026,0.09
3076,POTATOES,"POTATOES,RUSSET,FLESH & SKN,RAW",18.07,0,13,1.299999952,79,2.14,0.620000005,78.58,0.002,0.035,0.02,0.08
3077,POTATOES,"POTATOES,WHITE,FLESH & SKN,RAW",15.71,0,11,2.400000095,69,1.68,1.149999976,81.58,0.002,0.041,0.025,0.1
3078,POTATOES,"POTATOES,RED,FLESH & SKN,RAW",15.9,0,16,1.700000048,70,1.89,1.0,80.96,0.003,0.057,0.034,0.14
3079,POTATOES,"POTATOES,RUSSET,FLESH & SKN,BKD",21.44,0,15,2.299999952,97,2.63,1.080000043,74.45,0.002,0.042,0.025,0.13
3080,POTATOES,"POTATOES,WHITE,FLESH & SKN,BKD",21.08,0,14,2.099999905,94,2.1,1.389999986,75.43,0.002,0.036,0.021,0.15
3081,POTATOES,"POTATOES,RED,FLESH & SKN,BKD",19.59,0,19,1.799999952,89,2.3,1.429999948,76.67,0.002,0.042,0.025,0.15
3082,POTATOES,"POTATOES,FR FR,CRNKL OR REG,SALT ADDED IN PROC,FRZ,AS PURCH",29.92,0,0,2.700000048,174,2.12,0.209999993,61.08,3.102,0.287,0.975,5.05
3083,POTATOES,"POTATOES,FR FR,CRNKL/REG CUT,SALT ADDED IN PROC,FRZ,OVEN-HTD",27.5,0,0,2.299999952,166,2.51,0.289999992,63.07,3.446,0.319,1.082,5.13
3084,POTATOES,"POTATOES,RAW,SKIN",12.44,0,0,2.5,58,2.57,0.0,83.29,0.002,0.043,0.026,0.1
3085,POTATOES,"POTATOES,BKD,FLESH,WO/SALT",21.55,0,14,1.5,93,1.96,1.700000048,75.42,0.002,0.043,0.026,0.1
3086,POTATOES,"POTATOES,BKD,SKN,WO/SALT",46.06,0,31,7.900000095,198,4.29,1.399999976,47.31,0.002,0.043,0.026,0.1
3087,POTATOES,"POTATOES,BLD,CKD IN SKN,FLESH,WO/SALT",20.13,0,14,1.799999952,87,1.87,0.870000005,76.98,0.002,0.043,0.026,0.1
3088,POTATOES,"POTATOES,BLD,CKD IN SKN,SKN,WO/SALT",17.21,0,0,3.299999952,78,2.86,0.0,77.8,0.002,0.043,0.026,0.1
3089,POTATOES,"POTATOES,BLD,CKD WO/ SKN,FLESH,WO/ SALT",20.01,0,13,1.799999952,86,1.71,0.850000024,77.46,0.002,0.043,0.026,0.1
3090,POTATOES,"POTATOES,MICROWAVED,CKD IN SKN,FLESH,WO/SALT",23.28,0,0,1.600000024,100,2.1,0.0,73.55,0.002,0.043,0.026,0.1
3091,POTATOES,"POTATOES,MICROWAVED,CKD IN SKN,SKN,WO/SALT",29.63,0,0,5.5,132,4.39,0.0,63.5,0.002,0.043,0.026,0.1
3092,POTATOES,"POTATOES,HASHED BROWN,HOME-PREPARED",35.11,0,23,3.200000048,265,3.0,1.49000001,47.25,5.311,4.717,1.885,12.52
3093,POTATOES,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & MARGARINE ADDED",16.9,1,14,1.5,113,1.97,1.440000057,75.28,1.879,1.164,0.972,4.2
3094,POTATOES,"POTATOES,SCALLPD,HOME-PREPARED W/BUTTER",10.78,12,0,1.899999976,88,2.87,0.0,80.94,1.039,0.166,2.255,3.68
3095,POTATOES,"POTATOES,AU GRATIN,HOME-PREPARED FROM RECIPE USING BUTTER",11.27,23,0,1.799999952,132,5.06,0.0,74.0,2.149,0.276,4.733,7.59
3096,POTATOES,"POTATOES,CND,SOL&LIQUIDS",9.89,0,0,1.399999976,44,1.2,0.0,87.83,0.002,0.048,0.029,0.11
3097,POTATOES,"POTATOES,CND,DRND SOL",13.61,0,0,2.299999952,60,1.41,0.0,84.28,0.005,0.089,0.054,0.21
3098,POTATOES,"POTATOES,MSHD,DEHYD,FLAKES WO/MILK,DRY FORM",81.17,0,55,6.599999905,354,8.34,3.359999895,6.58,0.009,0.143,0.169,0.41
3099,POTATOES,"POTATOES,MSHD,DEHYD,PREP FROM FLKS WO MLK,WHL MLK&BUTTR ADD",10.81,14,11,0.800000012,97,1.79,1.610000014,81.25,1.31,0.222,3.191,5.13
3100,POTATOES,"POTATOES,MSHD,DEHYD,GRANULES WO/MILK,DRY FORM",85.51,0,0,7.099999905,372,8.22,3.630000114,3.63,0.011,0.238,0.138,0.54
3101,POTATOES,"POTATOES,MSHD,DEHYD,PREP FR GRNLS WO/MILK,WHL MILK&BUTTER",14.36,14,0,2.200000048,108,2.05,0.0,77.49,1.405,0.227,3.056,4.96
3102,POTATOES,"POTATOES,MSHD,DEHYD,GRANULES W/MILK,DRY FORM",77.7,2,55,6.599999905,357,10.9,3.369999886,6.3,0.152,0.285,0.461,1.1
3103,POTATOES,"POTATOES,MSHD,DEHYD,PREP FROM GRAN W/ MILK,H2O & MARG ADDED",16.08,2,0,1.299999952,116,2.19,1.769999981,76.01,1.955,1.345,1.21,4.79
3104,POTATOES,"POTATOES,AU GRATIN,DRY MIX,UNPREP",74.31,0,0,4.099999905,314,8.9,0.0,4.97,1.055,0.121,2.323,3.7
3105,POTATOES,"POTATOES,AU GRATIN,DRY MIX,PREP W/H2O,WHL MILK&BUTTER",12.84,15,0,0.899999976,93,2.3,0.0,78.98,1.175,0.134,2.586,4.12
3106,POTATOES,"POTATOES,SCALLPD,DRY MIX,UNPREP",73.93,5,0,8.600000381,358,7.77,0.0,6.22,0.1,1.985,1.2,4.59
3107,POTATOES,"POTATOES,SCALLPD,DRY MIX,PREP W/H2O,WHL MILK&BUTTER",12.77,11,0,1.100000024,93,2.12,0.0,79.17,1.213,0.194,2.633,4.3
3108,POTATOES,"POTATOES,HASHED BROWN,FRZ,PLN,UNPREP",17.72,0,0,1.399999976,82,2.06,0.0,78.85,0.014,0.269,0.163,0.62
3109,POTATOES,"POTATOES,HASHED BROWN,FRZ,PLN,PREP",28.1,0,24,2.0,218,3.16,1.570000052,56.1,5.137,1.325,4.493,11.5
3110,POTATOES,"POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,UNPREP",18.28,0,0,2.900000095,135,1.87,0.0,72.51,2.386,1.374,2.556,6.66
3111,POTATOES,"POTATOES,HASHED BROWN,FRZ,W/BUTTER SAU,PREP",24.13,23,0,3.799999952,178,2.46,0.0,63.71,3.149,1.814,3.373,8.79
3112,POTATOES,"POTATOES,FRENCH FR,SHOESTRING,SALT ADDED IN PROC,FRZ,AS PRCH",26.78,0,0,2.200000048,167,2.41,0.200000003,63.7,3.754,0.307,1.157,5.53
3113,POTATOES,"POTATOES,FRENCH FR,SHOESTRNG,SALT ADDED IN PROC,FRZ,OVEN-HTD",31.66,0,0,2.799999952,199,2.9,0.310000002,56.62,4.058,0.345,1.267,6.76
3114,POTATOES,"POTATOES,O'BRIEN,FRZ,UNPREP",17.47,0,0,1.899999976,76,1.83,0.0,79.97,0.006,0.061,0.032,0.14
3115,POTATOES,"POTATOES,O'BRIEN,FRZ,PREP",21.86,0,0,1.700000048,204,2.22,0.0,61.96,5.824,3.474,3.313,13.21
3116,POTATO PUFFS,"POTATO PUFFS,FRZ,UNPREP",25.97,0,0,1.899999976,175,2.03,0.209999993,62.42,5.413,0.403,1.641,7.77
3117,POTATO PUFFS,"POTATO PUFFS,FRZ,OVEN-HEATED",27.75,0,25,2.5,190,2.05,0.25,59.7,6.03,0.447,1.823,8.62
3118,POTATOES,"POTATOES,FRZ,WHL,UNPREP",17.47,0,12,1.200000048,78,2.38,0.779999971,79.3,0.003,0.067,0.041,0.16
3119,POTATOES,"POTATOES,FRZ,WHL,CKD,BLD,DRND,WO/SALT",14.52,0,0,1.399999976,65,1.98,0.0,82.8,0.003,0.056,0.034,0.13
3120,POTATOES,"POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,UNPREP",24.81,0,22,1.899999976,147,2.24,0.200000003,66.61,3.164,0.303,1.005,4.66
3121,POTATOES,"POTATOES,FRENCH FR,ALL TYPES,SALT ADDED IN PROC,FRZ,OVEN HTD",27.74,0,24,2.799999952,134,2.66,0.280000001,62.48,3.237,0.321,1.029,5.22
3122,POTATOES,"POTATOES,FRZ,FRENCH FR,PAR FR,COTTAGE-CUT,UNPREP",23.98,0,0,3.0,153,2.42,0.0,66.82,2.345,0.433,2.743,5.78
3123,POTATOES,"POTATOES,FRZ,FRCH FR,PAR FR,CTTGE-CUT,PREP,HTD OVEN,WO/SALT",34.03,0,0,3.200000048,218,3.44,0.0,52.9,3.328,0.615,3.894,8.2
3124,POTATOES,"POTATOES,FRZ,FRENCH FR,PAR FR,EXTRUDED,UNPREP",30.15,0,0,4.5,260,2.83,0.0,49.94,8.659,1.072,4.544,14.95
3125,POTATOES,"POTATOES,FRZ,FRCH FR,PAR FR,EXTRUDED,PREP,HTD OVEN,WO/SALT",39.68,0,0,3.200000048,333,3.55,0.0,35.4,11.338,1.405,5.96,18.71
3126,USDA COMMODITY,"USDA COMMODITY,POTATO WEDGES,FRZ",25.5,0,0,2.0,123,2.7,0.300000012,68.3,1.451,0.102,0.55,2.2
3127,POTATOES,"POTATOES,FRENCH FR,STK FRIES,SALT ADDED IN PROC,FRZ,AS PRCH",23.51,0,0,1.899999976,133,2.19,0.200000003,69.29,2.025,0.218,0.688,3.39
3128,POTATOES,"POTATOES,FRENCH FR,STK FRIES,SALT ADDED IN PROC,FRZ,OVEN-HTD",26.98,0,0,2.599999905,152,2.57,0.25,64.85,2.207,0.252,0.737,3.76
3129,No Category,POTATO FLOUR,83.1,0,40,5.900000095,357,6.9,3.519999981,6.52,0.008,0.15,0.09,0.34
3130,POTATO SALAD,"POTATO SALAD,HOME-PREPARED",11.17,68,0,1.299999952,143,2.68,0.0,76.0,2.48,3.737,1.429,8.2
3131,PUMPKIN FLOWERS,"PUMPKIN FLOWERS,RAW",3.28,0,0,0.0,15,1.03,0.0,95.15,0.009,0.004,0.036,0.07
3132,PUMPKIN FLOWERS,"PUMPKIN FLOWERS,CKD,BLD,DRND,WO/SALT",3.3,0,13,0.899999976,15,1.09,2.400000095,95.2,0.01,0.004,0.041,0.08
3133,PUMPKIN LEAVES,"PUMPKIN LEAVES,RAW",2.33,0,0,0.0,19,3.15,0.0,92.88,0.052,0.022,0.207,0.4
3134,PUMPKIN LEAVES,"PUMPKIN LEAVES,CKD,BLD,DRND,WO/SALT",3.39,0,21,2.700000048,21,2.72,0.689999998,92.51,0.029,0.012,0.114,0.22
3135,PUMPKIN,"PUMPKIN,RAW",6.5,0,8,0.5,26,1.0,1.360000014,91.6,0.013,0.005,0.052,0.1
3136,PUMPKIN,"PUMPKIN,CKD,BLD,DRND,WO/SALT",4.9,0,6,1.100000024,20,0.72,1.019999981,93.69,0.009,0.004,0.037,0.07
3137,PUMPKIN,"PUMPKIN,CND,WO/SALT",8.09,0,10,2.900000095,34,1.1,3.299999952,89.97,0.037,0.015,0.146,0.28
3138,PUMPKIN PIE MIX,"PUMPKIN PIE MIX,CANNED",26.39,0,0,8.300000191,104,1.09,0.0,71.49,0.016,0.007,0.065,0.13
3139,PURSLANE,"PURSLANE,RAW",3.43,0,13,0.0,16,1.3,0.0,93.92,0.0,0.0,0.0,0.1
3140,PURSLANE,"PURSLANE,CKD,BLD,DRND,WO/SALT",3.55,0,0,0.0,18,1.49,0.0,93.52,0.0,0.0,0.0,0.19
3141,RADISHES,"RADISHES,RAW",3.4,0,6,1.600000024,16,0.68,1.860000014,95.27,0.017,0.048,0.032,0.1
3142,RADISHES,"RADISHES,ORIENTAL,RAW",4.1,0,7,1.600000024,18,0.6,2.5,94.62,0.017,0.045,0.03,0.1
3143,RADISHES,"RADISHES,ORIENTAL,CKD,BLD,DRND,WO/SALT",3.43,0,7,1.600000024,17,0.67,1.830000043,95.04,0.04,0.108,0.073,0.24
3144,RADISHES,"RADISHES,ORIENTAL,DRIED",63.37,0,0,0.0,271,7.9,0.0,19.68,0.119,0.325,0.218,0.72
3145,RUTABAGAS,"RUTABAGAS,RAW",8.13,0,14,2.5,36,1.2,5.599999905,89.66,0.025,0.088,0.027,0.2
3146,RUTABAGAS,"RUTABAGAS,CKD,BLD,DRND,WO/SALT",8.74,0,15,1.799999952,39,1.29,6.019999981,88.88,0.027,0.095,0.029,0.22
3147,SALSIFY,"SALSIFY,(VEG OYSTER),RAW",18.6,0,0,3.299999952,82,3.3,0.0,77.0,0.0,0.0,0.0,0.2
3148,SALSIFY,"SALSIFY,CKD,BLD,DRND,WO/SALT",15.36,0,26,3.099999905,68,2.73,2.900000095,81.0,0.003,0.074,0.041,0.17
3149,SAUERKRAUT,"SAUERKRAUT,CND,SOL&LIQUIDS",4.28,0,10,2.900000095,19,0.91,1.779999971,92.52,0.013,0.067,0.034,0.14
3150,SEAWEED,"SEAWEED,AGAR,RAW",6.75,0,6,0.5,26,0.54,0.280000001,91.32,0.003,0.01,0.006,0.03
3151,SEAWEED,"SEAWEED,IRISHMOSS,RAW",12.29,0,13,1.299999952,49,1.51,0.610000014,81.34,0.015,0.055,0.033,0.16
3152,SEAWEED,"SEAWEED,KELP,RAW",9.57,0,13,1.299999952,43,1.68,0.600000024,81.58,0.098,0.047,0.247,0.56
3153,SEAWEED,"SEAWEED,LAVER,RAW",5.11,0,10,0.300000012,35,5.81,0.49000001,85.03,0.025,0.11,0.061,0.28
3154,SESBANIA FLOWER,"SESBANIA FLOWER,RAW",6.73,0,0,0.0,27,1.28,0.0,91.58,0.0,0.0,0.0,0.04
3155,SESBANIA FLOWER,"SESBANIA FLOWER,CKD,STMD,WO/SALT",5.23,0,0,0.0,22,1.14,0.0,93.3,0.0,0.0,0.0,0.05
3156,SOYBEANS,"SOYBEANS,GREEN,RAW",11.05,0,0,4.199999809,147,12.95,0.0,67.5,1.284,3.2,0.786,6.8
3157,SOYBEANS,"SOYBEANS,GRN,CKD,BLD,DRND,WO/SALT",11.05,0,0,4.199999809,141,12.35,0.0,68.6,1.209,3.011,0.74,6.4
3158,SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,RAW",9.57,0,0,1.100000024,122,13.09,0.0,69.05,1.518,3.783,0.929,6.7
3159,SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD",6.53,0,41,0.800000012,81,8.47,0.519999981,79.45,1.009,2.513,0.617,4.45
3160,SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED",9.4,0,0,0.800000012,125,13.1,0.0,67.2,1.609,4.009,0.985,7.1
3161,SPINACH,"SPINACH,RAW",3.63,0,18,2.200000048,23,2.86,0.419999987,91.4,0.01,0.165,0.063,0.39
3162,SPINACH,"SPINACH,CKD,BLD,DRND,WO/ SALT",3.75,0,20,2.400000095,23,2.97,0.430000007,91.21,0.006,0.109,0.043,0.26
3163,SPINACH,"SPINACH,CND,REG PK,SOL&LIQUIDS",2.92,0,0,1.600000024,19,2.11,0.0,93.22,0.01,0.155,0.06,0.37
3164,SPINACH,"SPINACH,CND,DRND SOL",3.4,0,18,2.400000095,23,2.81,0.400000006,91.78,0.013,0.211,0.081,0.5
3165,SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,UNPREP",4.21,0,22,2.900000095,29,3.63,0.649999976,90.17,0.0,0.082,0.041,0.57
3166,SPINACH,"SPINACH,FRZ,CHOPD OR LEAF,CKD,BLD,DRND,WO/SALT",4.8,0,25,3.700000048,34,4.01,0.50999999,88.94,0.0,0.371,0.157,0.87
3167,SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,RAW",4.04,0,0,1.899999976,19,0.94,0.0,94.2,0.018,0.1,0.049,0.24
3168,SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CKD,BLD,DRND,WO/SALT",4.31,0,8,1.399999976,20,0.91,1.889999986,93.7,0.023,0.131,0.064,0.31
3169,SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CND,DRND,SOLID,WO/SALT",2.96,0,5,1.399999976,13,0.61,1.190000057,96.04,0.005,0.031,0.015,0.07
3170,SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,UNPREP",4.8,0,0,1.200000048,20,0.83,0.0,93.66,0.011,0.06,0.029,0.14
3171,SQUASH,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,FRZ,CKD,BLD,DRND,WO/SALT",5.54,0,10,1.399999976,25,1.28,2.329999924,92.24,0.015,0.082,0.04,0.2
3172,SQUASH,"SQUASH,SUMMER,SCALLOP,RAW",3.84,0,0,0.0,18,1.2,0.0,94.18,0.015,0.084,0.041,0.2
3173,SQUASH,"SQUASH,SMMR,SCALLOP,CKD,BLD,DRND,WO/SALT",3.3,0,6,1.899999976,16,1.03,1.5,95.0,0.013,0.072,0.035,0.17
3174,SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,RAW",3.35,0,10,1.100000024,16,1.21,1.730000019,94.64,0.014,0.076,0.037,0.18
3175,SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,CKD,BLD,DRND,WO/SALT",3.93,0,9,1.399999976,16,0.64,1.690000057,94.74,0.004,0.021,0.01,0.05
3176,SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,UNPREP",3.59,0,0,1.299999952,17,1.16,1.710000038,94.7,0.01,0.056,0.027,0.13
3177,SQUASH,"SQUASH,SMMR,ZUCCHINI,INCL SKN,FRZ,CKD,BLD,DRND,WO/SALT",3.56,0,9,1.299999952,17,1.15,1.690000057,94.74,0.01,0.055,0.027,0.13
3178,SQUASH,"SQUASH,SMMR,ZUCCHINI,ITALIAN STYLE,CND",6.85,0,0,0.0,29,1.03,0.0,90.61,0.008,0.047,0.023,0.11
3179,SQUASH,"SQUASH,WINTER,ACORN,RAW",10.42,0,0,1.5,40,0.8,0.0,87.78,0.007,0.042,0.021,0.1
3180,SQUASH,"SQUASH,WNTR,ACORN,CKD,BKD,WO/SALT",14.58,0,0,4.400000095,56,1.12,0.0,82.9,0.01,0.059,0.029,0.14
3181,SQUASH,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,WO/SALT",8.79,0,0,2.599999905,34,0.67,0.0,89.7,0.006,0.035,0.017,0.08
3182,SQUASH,"SQUASH,WNTR,BUTTERNUT,RAW",11.69,0,0,2.0,45,1.0,2.200000048,86.41,0.007,0.042,0.021,0.1
3183,SQUASH,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,WO/SALT",10.49,0,0,0.0,40,0.9,1.970000029,87.8,0.007,0.038,0.019,0.09
3184,SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,UNPREP",14.41,0,0,1.299999952,57,1.76,2.829999924,82.5,0.007,0.042,0.021,0.1
3185,SQUASH,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,WO/SALT",10.05,0,0,0.0,39,1.23,0.0,87.8,0.005,0.029,0.014,0.07
3186,SQUASH,"SQUASH,WINTER,HUBBARD,RAW",8.7,0,0,0.0,40,2.0,0.0,88.0,0.036,0.211,0.103,0.5
3187,SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BKD,WO/SALT",10.81,0,0,0.0,50,2.48,0.0,85.1,0.046,0.26,0.128,0.62
3188,SQUASH,"SQUASH,WNTR,HUBBARD,CKD,BLD,MSHD,WO/SALT",6.46,0,9,2.900000095,30,1.48,2.930000067,91.1,0.028,0.156,0.076,0.37
3189,SQUASH,"SQUASH,WNTR,SPAGHETTI,RAW",6.91,0,0,0.0,31,0.64,0.0,91.6,0.042,0.239,0.117,0.57
3190,SQUASH,"SQUASH,WNTR,SPAGHETTI,CKD,BLD,DRND,OR BKD,WO/SALT",6.46,0,8,1.399999976,27,0.66,2.529999971,92.3,0.022,0.126,0.062,0.26
3191,SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),RAW",19.59,0,0,3.799999952,99,5.03,0.0,73.1,0.198,0.489,0.19,1.02
3192,SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),CKD,BLD,DRND,WO/SALT",24.38,0,0,4.5,115,5.07,0.0,68.37,0.155,0.381,0.148,0.8
3193,SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),CND,W/CRM STYLE CORN",17.61,0,0,3.0,77,2.64,0.0,78.17,0.105,0.26,0.101,0.54
3194,SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),CND,W/WHL KERNEL CORN,SOL&LIQUIDS",13.98,0,0,2.599999905,63,2.6,0.0,81.96,0.096,0.236,0.092,0.49
3195,SUCCOTASH,"SUCCOTASH,(CORN&LIMAS),FRZ,UNPREP",19.94,0,0,4.0,93,4.31,0.0,74.11,0.173,0.427,0.166,0.89
